strata,su1,su2,su3,su4,su5,x1,x2,x3,x4,yreg,ylogit,yprobit,ymlogit,postid,postw,stdize,stdw,pw1,fpc1,pw2,fpc2,pw3,fpc3,pw4,fpc4,pw5,fpc5,pw6,fpc6,pw,id
1,2,3,5,4,4,.7234616,1.450971,1,-.4562962,3.476818,0,0,2,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,12.333333,37,85.64815,1972
1,2,3,5,4,4,.0930158,.0709137,1,-.1894344,2.176564,0,0,2,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,12.333333,37,85.64815,1973
1,2,3,5,4,8,.2598509,.6306733,0,1.369684,3.43229,0,1,5,2,106177,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.75,43,74.65278,1974
1,2,3,5,4,8,-.2549323,1.017764,1,-3.731209,2.865246,0,1,5,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.75,43,74.65278,1975
1,2,3,5,4,8,1.423875,.6570671,1,-.4292895,3.166639,0,1,5,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.75,43,74.65278,1976
1,2,3,5,4,8,.1669844,.7756364,0,.1638593,3.318747,1,0,3,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.75,43,74.65278,1977
1,2,3,5,4,10,1.894513,.1671691,1,-.8281395,4.064852,1,1,1,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.5,42,72.91666,1978
1,2,3,5,4,10,-.644217,.2997807,1,-.8482798,3.086396,1,0,1,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.5,42,72.91666,1979
1,2,3,5,4,10,-.0881852,.1045274,0,.3004008,3.138854,0,0,5,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.5,42,72.91666,1980
1,2,3,5,4,10,.33075,.4096774,1,.1135517,3.782468,0,0,4,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.5,42,72.91666,1981
1,2,4,1,2,1,-.3895278,-.0249132,0,-2.956672,2.316278,0,0,5,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10,30,55.55556,1982
1,2,4,1,2,1,.8035376,-.4067339,0,.6746129,2.954221,0,0,3,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10,30,55.55556,1983
1,2,4,1,2,1,-.2065918,.2572856,1,-1.290663,2.366995,0,0,4,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10,30,55.55556,1984
1,2,4,1,2,2,-.868966,.0846737,0,1.114064,2.19653,1,0,4,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,12,36,66.66666,1985
1,2,4,1,2,2,-.3827733,.2863809,0,-.4034101,2.141953,0,0,3,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,12,36,66.66666,1986
1,2,4,1,2,2,-.4087285,.4248721,0,4.536567,1.862759,0,0,3,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,12,36,66.66666,1987
1,2,4,1,2,5,-1.047456,.3149261,0,-1.665083,2.285448,1,0,3,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.2,56,62.22222,1988
1,2,4,1,2,5,.5889609,.050666,1,.7318101,3.01257,0,0,2,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.2,56,62.22222,1989
1,2,4,1,2,5,-.8178627,.03782,1,-.6950546,2.401712,1,0,5,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.2,56,62.22222,1990
1,2,4,1,2,5,.2835563,-.1703015,0,-3.43986,2.965865,0,0,4,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.2,56,62.22222,1991
1,2,4,1,2,5,1.277166,-.285266,0,-.1072543,3.885681,1,0,5,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.2,56,62.22222,1992
1,2,4,1,2,6,-.9144565,.3961481,0,4.46848,2.296744,0,0,1,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.25,45,62.5,1993
1,2,4,1,2,6,-.9548764,.4465648,0,1.570403,2.21888,0,0,3,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.25,45,62.5,1994
1,2,4,1,2,6,-.5502666,.100017,0,2.794162,2.190658,0,0,4,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.25,45,62.5,1995
1,2,4,1,2,6,2.13865,.3480641,0,-1.949337,3.489797,0,0,5,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.25,45,62.5,1996
1,2,4,1,2,10,.809231,.3296726,1,2.207433,3.9526,1,1,4,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.2,51,56.66667,1997
1,2,4,1,2,10,-.5237375,.0114874,1,-1.966212,2.436652,1,1,3,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.2,51,56.66667,1998
1,2,4,1,2,10,1.22215,.8173869,0,-3.361804,3.314352,1,0,4,2,106177,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.2,51,56.66667,1999
1,2,4,1,2,10,-1.558796,-.4471525,0,-1.015909,2.052449,0,0,1,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.2,51,56.66667,2000
1,2,4,1,2,10,.4137865,-.8043444,0,.5078042,3.599486,0,0,3,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.2,51,56.66667,2001
1,2,4,1,3,1,-1.329436,.2215366,1,-.3745109,1.571071,0,0,2,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,55,61.11111,2002
1,2,4,1,3,1,-.0937459,-.517074,1,.3017098,2.442627,0,0,4,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,55,61.11111,2003
1,2,4,1,3,1,-.1846969,-.1586986,0,-1.650698,2.098859,0,0,4,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,55,61.11111,2004
1,2,4,1,3,1,-.5954754,.8559577,1,.6406048,1.458712,0,0,4,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,55,61.11111,2005
1,2,4,1,3,1,-1.112428,-.2646235,0,1.182125,2.135579,0,0,4,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11,55,61.11111,2006
1,2,4,1,3,2,-.8611883,.644157,1,-1.634069,1.863393,1,1,5,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.2,51,56.66667,2007
1,2,4,1,3,2,-.9640511,.5011798,0,-2.221077,2.59211,0,0,5,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.2,51,56.66667,2008
1,2,4,1,3,2,-.1876217,-.0558822,1,.8131492,2.428702,0,0,1,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.2,51,56.66667,2009
1,2,4,1,3,2,.8242748,-.235351,1,2.13007,3.510035,0,1,3,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.2,51,56.66667,2010
1,2,4,1,3,2,.2482048,.0333457,0,.9075759,2.908937,0,0,2,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,10.2,51,56.66667,2011
1,2,4,1,3,3,-.0069374,.9204491,1,1.717781,2.785662,1,0,4,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,12.666667,38,70.37037,2012
1,2,4,1,3,3,-1.98166,.4384164,1,-1.114027,1.624187,0,0,3,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,12.666667,38,70.37037,2013
1,2,4,1,3,3,-1.239175,-.5475317,0,2.499172,2.055237,0,0,3,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,12.666667,38,70.37037,2014
1,2,4,1,3,4,-.6847458,.1906583,0,.7010983,2.720327,1,0,1,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,12.25,49,68.05556,2015
1,2,4,1,3,4,1.436002,.6793251,1,-2.707277,3.443641,1,0,3,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,12.25,49,68.05556,2016
1,2,4,1,3,4,1.30158,.4960771,1,-.2842065,4.677867,0,0,2,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,12.25,49,68.05556,2017
1,2,4,1,3,4,-2.256294,.3856079,0,.6935178,1.603925,0,0,1,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,12.25,49,68.05556,2018
1,2,4,1,3,6,.2602241,1.218889,1,-.3970091,3.492392,1,0,2,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.8,59,65.55556,2019
1,2,4,1,3,6,-.9326749,-.0167605,0,-.4597811,1.567888,1,0,5,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.8,59,65.55556,2020
1,2,4,1,3,6,-.2108489,1.051422,0,.2762898,3.389624,1,0,2,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.8,59,65.55556,2021
1,2,4,1,3,6,-.6619896,-.0675376,0,-2.061458,3.583801,0,0,5,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.8,59,65.55556,2022
1,2,4,1,3,6,1.229652,.5970941,0,2.03833,3.158888,0,0,3,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2,10,11.8,59,65.55556,2023
1,2,4,1,4,2,-.1868764,.0997235,1,-4.34725,2.262465,0,0,4,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.75,43,74.65278,2024
1,2,4,1,4,2,.7203485,.2743505,1,-.2837153,2.364157,0,0,3,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.75,43,74.65278,2025
1,2,4,1,4,2,-1.312237,-.0048999,0,-1.755295,2.240387,0,0,1,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.75,43,74.65278,2026
1,2,4,1,4,2,-.1576232,.2151107,0,-.1894391,2.806166,0,1,4,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.75,43,74.65278,2027
1,2,4,1,4,4,.4911756,.3705054,0,-1.247205,3.151798,1,1,2,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,12.25,49,85.06944,2028
1,2,4,1,4,4,.4463804,-.2460706,1,-3.052094,3.557033,0,0,2,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,12.25,49,85.06944,2029
1,2,4,1,4,4,.1955646,.6165441,1,.4537036,2.821056,1,0,4,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,12.25,49,85.06944,2030
1,2,4,1,4,4,-2.775341,-.2617938,1,.8219629,1.843015,0,0,2,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,12.25,49,85.06944,2031
1,2,4,1,4,6,-.5303428,.6481038,1,-3.159366,3.332385,0,0,2,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.8,54,75,2032
1,2,4,1,4,6,-.3897558,.2704682,0,2.800481,2.629858,1,0,1,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.8,54,75,2033
1,2,4,1,4,6,-.9694499,.4352259,0,-.933442,2.325916,0,0,2,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.8,54,75,2034
1,2,4,1,4,6,-1.36797,-.0387886,1,.0899486,3.467097,0,0,3,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.8,54,75,2035
1,2,4,1,4,6,-1.102181,-.2160438,0,.3943431,2.983759,0,0,1,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,10.8,54,75,2036
1,2,4,1,4,7,-.7959461,.7691445,1,3.239803,2.219805,0,0,1,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,11.6,58,80.55556,2037
1,2,4,1,4,7,-1.166399,-.0885254,0,-.6164808,3.078238,0,0,2,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,11.6,58,80.55556,2038
1,2,4,1,4,7,-.0107366,-.542488,1,-3.543293,3.127143,0,0,5,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,11.6,58,80.55556,2039
1,2,4,1,4,7,.4217101,.8971841,1,-2.637419,2.693348,0,0,4,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,11.6,58,80.55556,2040
1,2,4,1,4,7,-.0785454,.1547217,0,-2.671529,3.600607,0,0,2,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,2.5,10,11.6,58,80.55556,2041
1,2,4,1,5,1,-1.328485,.111671,0,4.579003,1.708806,0,0,1,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10,30,39.68254,2042
1,2,4,1,5,1,-.9150916,.5071442,1,-.6561946,1.431636,0,0,2,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10,30,39.68254,2043
1,2,4,1,5,1,-.7203721,.808302,0,-2.819343,1.597354,0,0,2,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,10,30,39.68254,2044
1,2,4,1,5,3,1.104913,-.6548014,0,-1.463697,3.247381,0,0,1,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12.333333,37,48.9418,2045
1,2,4,1,5,3,-.5104234,.4216272,0,.9433393,2.534749,0,0,1,4,106337,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12.333333,37,48.9418,2046
1,2,4,1,5,3,-.6160669,-.4817377,1,-2.388905,2.37354,0,0,3,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12.333333,37,48.9418,2047
1,2,4,1,5,4,-.6958589,.4810683,1,-3.511971,1.854706,0,1,1,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.666667,35,46.2963,2048
1,2,4,1,5,4,.6580545,.3351485,1,.9475605,2.609273,0,1,5,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.666667,35,46.2963,2049
1,2,4,1,5,4,.7770731,-.154092,1,1.962284,2.469067,0,0,4,1,106770,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.666667,35,46.2963,2050
1,2,4,1,5,5,-.2150686,.5155436,0,3.200564,3.399963,0,0,4,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12.666667,38,50.26455,2051
1,2,4,1,5,5,-.138055,.2684494,1,-.202774,3.085037,0,0,4,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12.666667,38,50.26455,2052
1,2,4,1,5,5,-.9693609,-.1552299,1,.6171865,2.747006,0,0,4,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12.666667,38,50.26455,2053
1,2,4,1,5,6,-.1724175,.733881,0,4.62781,2.486189,1,1,3,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.6,58,46.03175,2054
1,2,4,1,5,6,-.9247609,-.1113889,0,-.1975469,3.249961,0,0,1,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.6,58,46.03175,2055
1,2,4,1,5,6,-1.106281,1.239713,1,-1.220541,2.191386,0,0,1,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.6,58,46.03175,2056
1,2,4,1,5,6,2.365767,-.2211635,0,2.451131,4.46026,0,1,2,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.6,58,46.03175,2057
1,2,4,1,5,6,.1742377,.6625812,1,1.419008,2.180752,0,0,2,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.6,58,46.03175,2058
1,2,4,1,5,7,1.240554,.7195628,1,-2.368038,4.583403,1,1,1,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.666667,35,46.2963,2059
1,2,4,1,5,7,.4074299,1.120324,0,-1.667091,2.655013,1,0,3,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.666667,35,46.2963,2060
1,2,4,1,5,7,.4314517,.2185504,1,1.097251,3.594423,0,0,1,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.666667,35,46.2963,2061
1,2,4,1,5,9,.7435548,.5275059,0,2.444682,3.58718,1,1,1,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12.333333,37,48.9418,2062
1,2,4,1,5,9,.4837391,-.0119427,0,4.443376,3.075619,0,0,5,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12.333333,37,48.9418,2063
1,2,4,1,5,9,1.40682,-.4117925,1,-1.035759,4.359024,0,0,1,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12.333333,37,48.9418,2064
1,2,4,2,1,1,-.0220133,.0517836,1,1.982358,2.007234,0,0,1,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11,44,33.95062,2065
1,2,4,2,1,1,.5700635,.5690284,0,-.5008587,3.05688,0,1,2,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11,44,33.95062,2066
1,2,4,2,1,1,.8164233,.3443352,1,3.029466,2.559172,1,1,2,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11,44,33.95062,2067
1,2,4,2,1,1,.224862,.8226565,0,-2.237362,2.527828,0,1,2,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11,44,33.95062,2068
1,2,4,2,1,2,-.430717,-.3191328,0,2.147663,1.855382,0,1,1,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.5,46,35.49383,2069
1,2,4,2,1,2,-.8169159,-.2875905,1,-1.022493,1.096962,1,0,1,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.5,46,35.49383,2070
1,2,4,2,1,2,-.0570864,1.109254,0,1.269791,1.386966,1,0,2,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.5,46,35.49383,2071
1,2,4,2,1,2,-1.562243,-.6356028,0,-1.815296,2.240589,0,1,1,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.5,46,35.49383,2072
1,2,4,2,1,3,1.513527,.435135,0,-4.563071,2.661827,0,1,5,4,106337,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10,30,30.8642,2073
1,2,4,2,1,3,-1.802635,-.1836067,1,1.511104,2.064072,0,0,3,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10,30,30.8642,2074
1,2,4,2,1,3,1.044187,.1779559,1,-.3722243,2.769157,1,1,2,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10,30,30.8642,2075
1,2,4,2,1,4,-1.270941,.9687831,1,-.4264546,1.848328,0,1,4,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,13,39,40.12346,2076
1,2,4,2,1,4,.9867267,.1498314,0,.841076,2.967531,1,0,1,2,106177,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,13,39,40.12346,2077
1,2,4,2,1,4,.4421011,-.0793813,0,-.3743412,2.75437,0,0,3,2,106177,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,13,39,40.12346,2078
1,2,4,2,1,5,-.0312845,1.034154,0,-2.296757,1.838449,0,1,1,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.2,56,34.5679,2079
1,2,4,2,1,5,.5925153,.294715,0,3.13652,2.240431,0,0,5,5,107066,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.2,56,34.5679,2080
1,2,4,2,1,5,.2582479,1.154892,0,-2.538275,2.919472,1,0,3,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.2,56,34.5679,2081
1,2,4,2,1,5,-.4790183,.5855833,1,-1.488595,2.701081,1,0,5,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.2,56,34.5679,2082
1,2,4,2,1,5,-1.39622,.2567045,0,-.6283166,1.954656,0,0,4,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.2,56,34.5679,2083
1,2,4,2,1,6,-1.738497,1.399073,1,-.1859573,.8563362,0,0,5,3,106932,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,2084
1,2,4,2,1,6,-.3192309,.4701501,1,.0711118,2.391464,0,0,1,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,2085
1,2,4,2,1,6,.3443295,-.2625157,0,-.5877675,3.224904,1,0,5,1,106770,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,2086
1,2,4,2,1,6,-1.505541,.3001176,0,-1.240226,2.767466,1,0,5,1,106770,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,2087
1,2,4,2,1,6,1.39126,-.4109534,0,-2.534606,4.243002,1,0,2,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.6,53,32.71605,2088
1,2,4,2,1,7,-1.137083,.2860614,1,-1.164821,1.869241,0,0,1,3,106932,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.2,56,34.5679,2089
1,2,4,2,1,7,.9542561,.1651235,0,-2.911172,2.683108,0,0,3,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.2,56,34.5679,2090
1,2,4,2,1,7,-.5533997,.044776,0,.7375435,2.578768,1,0,3,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.2,56,34.5679,2091
1,2,4,2,1,7,-.21332,-.4491384,1,-1.236215,2.724949,0,0,1,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.2,56,34.5679,2092
1,2,4,2,1,7,.8093257,-.1037572,0,.3661051,3.28302,0,1,5,3,106932,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,11.2,56,34.5679,2093
1,2,4,2,1,8,-.0816378,.6448938,1,4.369438,2.257148,1,0,1,5,107066,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,12.25,49,37.80864,2094
1,2,4,2,1,8,-.1176121,-.2540958,0,-.0893759,3.214172,0,1,3,1,106770,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,12.25,49,37.80864,2095
1,2,4,2,1,8,.7055963,.3147012,0,2.390153,3.079815,0,1,1,5,107066,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,12.25,49,37.80864,2096
1,2,4,2,1,8,-.3257017,.6311478,0,.7314308,2.733229,0,0,2,4,106337,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,12.25,49,37.80864,2097
1,2,4,2,1,10,.2704102,.0130584,0,-.9284344,3.492649,1,0,1,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.2,51,31.48148,2098
1,2,4,2,1,10,.4059884,.5768431,0,-2.453265,2.879723,0,0,5,5,107066,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.2,51,31.48148,2099
1,2,4,2,1,10,-.9817303,.6712864,0,-2.636967,2.365018,1,0,2,2,106177,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.2,51,31.48148,2100
1,2,4,2,1,10,-.3565733,.7109442,1,1.976687,2.611767,0,0,5,4,106337,1,125233,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.2,51,31.48148,2101
1,2,4,2,1,10,.3947793,-.4378087,1,3.101256,3.679267,0,1,5,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.1111111,10,10.2,51,31.48148,2102
1,2,4,2,3,1,-1.0868,-.7098386,1,-4.730076,3.32999,0,0,2,2,106177,4,112991,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.6,58,46.03175,2103
1,2,4,2,3,1,.2143238,.5560045,0,-3.782353,1.537916,0,1,2,1,106770,2,122477,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.6,58,46.03175,2104
1,2,4,2,3,1,1.154815,.7744026,1,-.2206187,2.716628,0,1,5,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.6,58,46.03175,2105
1,2,4,2,3,1,-1.289587,.3991843,1,2.086666,1.818845,0,0,3,3,106932,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.6,58,46.03175,2106
1,2,4,2,3,1,.8247106,-.1939947,0,-5.237231,3.428557,0,1,5,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,11.6,58,46.03175,2107
1,2,4,2,3,2,.9539226,.7154993,0,-.3821067,2.963557,0,0,5,2,106177,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12,48,47.61905,2108
1,2,4,2,3,2,-.136319,.1336687,1,-1.413934,2.982381,0,0,5,4,106337,5,71635,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12,48,47.61905,2109
1,2,4,2,3,2,.85888,.0787039,0,-2.267966,2.204558,1,0,5,3,106932,3,77538,1.3333333,4,1.3333333,4,1.25,5,1.25,5,1.4285714,10,12,48,47.61905,2110
